date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:35	47862/47862	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2002:06:30%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/2021/11/22/my-to-proc-method/	C:/wunna/innovation/1/rubylearningsite/index.php/my/2021/11/22/my-to-proc-method/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/)
11:06:36	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:35%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F28%2Fboolean%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed.382ac5.delayed	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/boolean/)
11:06:38	38516/38516	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2002:06:33%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/page/7/	C:/wunna/innovation/1/rubylearningsite/index.php/my/page/7/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/)
11:06:41	86979/86979	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2002:06:33%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/page/2/	C:/wunna/innovation/1/rubylearningsite/index.php/my/page/2/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/)
11:06:42	121158/121158	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2002:06:31%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/author/wunnathaw/	C:/wunna/innovation/1/rubylearningsite/index.php/my/author/wunnathaw/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/my/)
11:06:42	11208/11208	---MC-	200	added ('OK')	application/rss+xml	etag:%2275ac7c16e892d08401545ff922fbc039%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/)
11:06:44	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:42%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F28%2Fif-statement%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed5ccd	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/if-statement/)
11:06:45	825/825	---M--	200	added ('OK')	application/rss+xml	etag:%22b7cd0112c1038fcdc955b964cb4b7a3a%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/07/introduction-2/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/07/introduction-2/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/07/introduction-2/)
11:06:46	37802/37802	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2002:06:42%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/page/7/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/page/7/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/)
11:06:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:46%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=257	C:/wunna/innovation/1/rubylearningsite/index548d.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/07/introduction-2/)
11:06:46	74560/74560	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2002:06:42%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/page/2/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/page/2/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/)
11:06:46	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:46%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F28%2Fif-statement%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed8c7b	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/if-statement/)
11:06:47	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%2263c1e67901cf5d24261709dc791a5c0d%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/local-variable/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/08/local-variable/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/local-variable/)
11:06:47	4891/4891	---M--	200	added ('OK')	application/rss+xml	etag:%2275ac7c16e892d08401545ff922fbc039%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/variable/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/variable/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/variable/)
11:06:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:47%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=283	C:/wunna/innovation/1/rubylearningsite/index30e3.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/local-variable/)
11:06:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:47%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=324	C:/wunna/innovation/1/rubylearningsite/indexf47a.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/constant-variable/)
11:06:47	810/810	---M--	200	added ('OK')	application/rss+xml	etag:%2224ce48dd9f9280a8b293017d702f7a46%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/constant-variable/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/08/constant-variable/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/constant-variable/)
11:06:48	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:47%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F30%2Funless%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed783e	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/unless/)
11:06:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:48%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=359	C:/wunna/innovation/1/rubylearningsite/indexcaf0.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/global-variable/)
11:06:48	821/821	---M--	200	added ('OK')	application/rss+xml	etag:%22d07663902aa7c80430bd79ea51b7fb93%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/global-variable/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/08/global-variable/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/global-variable/)
11:06:48	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:48%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F30%2Funless%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed3550	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/unless/)
11:06:49	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%22d07663902aa7c80430bd79ea51b7fb93%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/block-variable/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/08/block-variable/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/block-variable/)
11:06:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:49%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=382	C:/wunna/innovation/1/rubylearningsite/index802e.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/08/block-variable/)
11:06:49	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:49%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F30%2Fcase%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed2e03	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/case/)
11:06:50	7157/7157	---M--	200	added ('OK')	application/rss+xml	etag:%2275ac7c16e892d08401545ff922fbc039%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/string/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/string/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/string/)
11:06:50	822/822	---M--	200	added ('OK')	application/rss+xml	etag:%226178150cb8e11b32163c6b5e6e3b9c06%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-definition/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/09/string-definition/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-definition/)
11:06:50	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:50%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F30%2Fcase%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed877d	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/case/)
11:06:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:50%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=460	C:/wunna/innovation/1/rubylearningsite/indexb3e1.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-definition/)
11:06:50	853/853	---M--	200	added ('OK')	application/rss+xml	etag:%223c85dac5b99cd0629a0c5cd20b723be1%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-format/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/09/string-format/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-format/)
11:06:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:50%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=462	C:/wunna/innovation/1/rubylearningsite/indexd526.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-format/)
11:06:51	912/912	---M--	200	added ('OK')	application/rss+xml	etag:%22555d2a6c82a7d332b48f426f3ba7f387%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-single-dobule-qoute/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/09/string-single-dobule-qoute/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-single-dobule-qoute/)
11:06:51	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:51%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F30%2Fternary-operator%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed108f	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/ternary-operator/)
11:06:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:51%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=485	C:/wunna/innovation/1/rubylearningsite/indexca96.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/09/string-single-dobule-qoute/)
11:06:51	831/831	---M--	200	added ('OK')	application/rss+xml	etag:%22555d2a6c82a7d332b48f426f3ba7f387%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/10/string-interpolation/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/10/string-interpolation/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/10/string-interpolation/)
11:06:52	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:51%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F07%2F30%2Fternary-operator%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed175f	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/ternary-operator/)
11:06:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:52%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=499	C:/wunna/innovation/1/rubylearningsite/indexa862.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/10/string-interpolation/)
11:06:52	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%22677723c2c70fe78409999c46e8443806%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/10/string-compare/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/10/string-compare/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/10/string-compare/)
11:06:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:52%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=517	C:/wunna/innovation/1/rubylearningsite/index728e.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/10/string-compare/)
11:06:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:52%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=561	C:/wunna/innovation/1/rubylearningsite/index4e57.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/13/heredoc/)
11:06:52	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:52%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F08%2F03%2Fmethod%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed8e5c	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/08/03/method/)
11:06:53	808/808	---M--	200	added ('OK')	application/rss+xml	etag:%22677723c2c70fe78409999c46e8443806%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/13/heredoc/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/13/heredoc/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/13/heredoc/)
11:06:53	862/862	---M--	200	added ('OK')	application/rss+xml	etag:%22ee1e913bf320caac6407d6a6fce095ab%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/27/change-to-string/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/27/change-to-string/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/27/change-to-string/)
11:06:53	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:53%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F08%2F03%2Fmethod%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embeda461	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/08/03/method/)
11:06:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:53%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=576	C:/wunna/innovation/1/rubylearningsite/indexaa4f.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/27/change-to-string/)
11:06:54	3920/3920	---M--	200	added ('OK')	application/rss+xml	etag:%2275ac7c16e892d08401545ff922fbc039%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/number/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/number/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/number/)
11:06:54	812/812	---M--	200	added ('OK')	application/rss+xml	etag:%222ce80b0ac43d74b1a854cf8aad7939cd%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/27/num-operator/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/27/num-operator/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/27/num-operator/)
11:06:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:54%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=607	C:/wunna/innovation/1/rubylearningsite/index30e4.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/27/num-operator/)
11:06:54	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:54%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F08%2F06%2Fmethod-end-in%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed8261	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/08/06/method-end-in/)
11:06:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:54%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=746	C:/wunna/innovation/1/rubylearningsite/index245e.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/numdiv-checkpoint/)
11:06:55	840/840	---M--	200	added ('OK')	application/rss+xml	etag:%222ce80b0ac43d74b1a854cf8aad7939cd%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/numdiv-checkpoint/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/28/numdiv-checkpoint/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/numdiv-checkpoint/)
11:06:55	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:55%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F08%2F06%2Fmethod-end-in%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed7270	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/08/06/method-end-in/)
11:06:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:55%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=752	C:/wunna/innovation/1/rubylearningsite/index313f.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/change-to-num/)
11:06:55	853/853	---M--	200	added ('OK')	application/rss+xml	etag:%227ee6b3c4a9d2141a6af73b202177de51%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/change-to-num/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/28/change-to-num/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/change-to-num/)
11:06:55	5479/5479	---M--	200	added ('OK')	application/rss+xml	etag:%2275ac7c16e892d08401545ff922fbc039%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/conditional-branch/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/category/ruby-basic-knowledge/conditional-branch/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/category/ruby-basic-knowledge/conditional-branch/)
11:06:56	96/96	---M--	401	error ('Unauthorized')	application/json	date:Fri,%2008%20Jul%202022%2002:06:56%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F08%2F06%2Fmethod-eql%2F	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed2ba0	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/08/06/method-eql/)
11:06:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:56%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=772	C:/wunna/innovation/1/rubylearningsite/index3116.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/boolean/)
11:06:56	809/809	---M--	200	added ('OK')	application/rss+xml	etag:%22eb19505e8705c8bafbb0d43efd54d825%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/boolean/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/28/boolean/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/boolean/)
11:06:56	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Fri,%2008%20Jul%202022%2002:06:56%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com%2Findex.php%2F2020%2F08%2F06%2Fmethod-eql%2F&format=xml	C:/wunna/innovation/1/rubylearningsite/index.php/wp-json/oembed/1.0/embed0eb0	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/08/06/method-eql/)
11:06:57	811/811	---M--	200	added ('OK')	application/rss+xml	etag:%22f2b91f165a34ec36259aa79a1542a354%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/if-statement/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/28/if-statement/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/if-statement/)
11:06:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jul%202022%2002:06:57%20GMT	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/?p=779	C:/wunna/innovation/1/rubylearningsite/indexc61a.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/28/if-statement/)
11:06:57	803/803	---M--	200	added ('OK')	application/rss+xml	etag:%22f2b91f165a34ec36259aa79a1542a354%22	http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/unless/feed/	C:/wunna/innovation/1/rubylearningsite/index.php/2020/07/30/unless/feed/index.html	(from http://ec2-52-199-252-147.ap-northeast-1.compute.amazonaws.com/index.php/2020/07/30/unless/)
